caption,filepath
"A dark, elongated Antimora microlepis glides over a sandy seafloor dotted with rocks and silt.",src/data/Fathomnet-by-Phylum-2/train/images/50ae611e-1c2c-47b9-8371-5db5a9895475_png.rf.ed21bd89c319ec98d8cf95b7514ba761.jpg
"A dark, elongated Antimora microlepis glides over a sandy seafloor dotted with rocks and silt.",src/data/Fathomnet-by-Phylum-2/train/images/50ae611e-1c2c-47b9-8371-5db5a9895475_png.rf.2627b5e86a0035e2d6f28f89fbdc0ccb.jpg
"Atop a muddy seafloor, a pale pink Opisthoteuthis cf. californiana drifts, showcasing its rounded body and prominent fins.",src/data/Fathomnet-by-Phylum-2/train/images/515be2d2-e6cd-4b6a-9e4a-42503f088388_png.rf.33bbfe949f113e3ffceee69e80c45c55.jpg
"Atop a muddy seafloor, a pale pink Opisthoteuthis cf. californiana drifts, showcasing its rounded body and prominent fins.",src/data/Fathomnet-by-Phylum-2/train/images/515be2d2-e6cd-4b6a-9e4a-42503f088388_png.rf.00f358c01eab36ff5ec5b22a21744d87.jpg
"Atop a muddy seafloor, a pale pink Opisthoteuthis cf. californiana drifts, showcasing its rounded body and prominent fins.",src/data/Fathomnet-by-Phylum-2/train/images/515be2d2-e6cd-4b6a-9e4a-42503f088388_png.rf.5e536e0ed0e6359cbad7b86b642e6437.jpg
"Coryphaenoides sp. swims above a rocky seafloor, showcasing its elongated body and pale coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/518d7eb7-0099-4e9f-b611-aa760d993d32_png.rf.e6fe8f34b3bebc84b29669c4caddc6d8.jpg
"Coryphaenoides sp. swims above a rocky seafloor, showcasing its elongated body and pale coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/518d7eb7-0099-4e9f-b611-aa760d993d32_png.rf.a086594d3ce10e5c58eee12dde36249c.jpg
"Coryphaenoides sp. swims above a rocky seafloor, showcasing its elongated body and pale coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/518d7eb7-0099-4e9f-b611-aa760d993d32_png.rf.0936c327bf8befdedb588efa5e122638.jpg
"Bathyraja spinosissima glides over a rocky seafloor, showcasing its elongated body and distinctive spines against the dark backdrop.",src/data/Fathomnet-by-Phylum-2/train/images/520afa30-41c9-4f68-8a8b-abb61544b922_png.rf.a19115e9f6e4478d0474028acda02d06.jpg
"Bathyraja spinosissima glides over a rocky seafloor, showcasing its elongated body and distinctive spines against the dark backdrop.",src/data/Fathomnet-by-Phylum-2/train/images/520afa30-41c9-4f68-8a8b-abb61544b922_png.rf.ab63509223496befc4af4f1f4c3f0e1f.jpg
"Bathyraja spinosissima glides over a rocky seafloor, showcasing its elongated body and distinctive spines against the dark backdrop.",src/data/Fathomnet-by-Phylum-2/train/images/520afa30-41c9-4f68-8a8b-abb61544b922_png.rf.77551a68f4838c98e84b775cda9b1d64.jpg
"On a rugged basalt rock substrate, a single isopod with a segmented body and dark coloration crawls among the uneven surfaces.",src/data/Fathomnet-by-Phylum-2/train/images/53188c63-a6f6-44ea-9043-1224317e4f4b_png.rf.5bc4e840fcc814a900fa52703e53009f.jpg
"On a rugged basalt rock substrate, a single isopod with a segmented body and dark coloration crawls among the uneven surfaces.",src/data/Fathomnet-by-Phylum-2/train/images/53188c63-a6f6-44ea-9043-1224317e4f4b_png.rf.68552e0a2f7cab84b681fd9038eca9b5.jpg
"On a rugged basalt rock substrate, a single isopod with a segmented body and dark coloration crawls among the uneven surfaces.",src/data/Fathomnet-by-Phylum-2/train/images/53188c63-a6f6-44ea-9043-1224317e4f4b_png.rf.cbf6e239734068e4e77395b5aabdfd76.jpg
"On a rugged basalt rock, two Synallactes exhibit elongated, translucent bodies with a pinkish hue against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/55dd270f-6fc2-434d-9745-c8bad851eb67_png.rf.0142b9d7e0252fb146d230ceb657ca43.jpg
"On a rugged basalt rock, two Synallactes exhibit elongated, translucent bodies with a pinkish hue against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/55dd270f-6fc2-434d-9745-c8bad851eb67_png.rf.33abdd934a3d3c8b75a1b96a6846c5d0.jpg
"On a rugged basalt rock, two Synallactes exhibit elongated, translucent bodies with a pinkish hue against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/55dd270f-6fc2-434d-9745-c8bad851eb67_png.rf.d60fa836d01d7ba2f68596f1bec42e03.jpg
"Across a rocky seafloor, a Synallactes exhibits a slender, elongated body with a muted coloration, blending into the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/566da252-c5b0-4857-900f-2626b9782cd8_png.rf.98642a6f5196698152bcdf799ec9a388.jpg
"Across a rocky seafloor, a Synallactes exhibits a slender, elongated body with a muted coloration, blending into the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/566da252-c5b0-4857-900f-2626b9782cd8_png.rf.847fdb9641c09feac4714f86b3852e19.jpg
"Across a rocky seafloor, a Synallactes exhibits a slender, elongated body with a muted coloration, blending into the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/566da252-c5b0-4857-900f-2626b9782cd8_png.rf.ac79b38c261a4f1f5b5a8f4e12419c77.jpg
"Munnopsidae inhabit rocky substrates, displaying a pale coloration against the dark, textured surface of the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/56d75631-464f-46b7-8d47-2269a557dbf3_png.rf.c4473b498bf3449ea5b875234c12a675.jpg
"Munnopsidae inhabit rocky substrates, displaying a pale coloration against the dark, textured surface of the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/56d75631-464f-46b7-8d47-2269a557dbf3_png.rf.8b994829b59fed28758d97fa51530340.jpg
"Munnopsidae inhabit rocky substrates, displaying a pale coloration against the dark, textured surface of the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/56d75631-464f-46b7-8d47-2269a557dbf3_png.rf.343dcf86a80d9eab2e41789e16f15c37.jpg
"Bathyraja spinosissima glides over a rocky seafloor, displaying a pale gray body with a flattened shape and prominent eyes.",src/data/Fathomnet-by-Phylum-2/train/images/56fde1a6-b7e3-4c19-8af6-0306aca24144_png.rf.4a4fd47b32a4165646149d4cf674f794.jpg
"Bathyraja spinosissima glides over a rocky seafloor, displaying a pale gray body with a flattened shape and prominent eyes.",src/data/Fathomnet-by-Phylum-2/train/images/56fde1a6-b7e3-4c19-8af6-0306aca24144_png.rf.f26eb78dcf859fe931b5c2f4dbc204fd.jpg
"Bathyraja spinosissima glides over a rocky seafloor, displaying a pale gray body with a flattened shape and prominent eyes.",src/data/Fathomnet-by-Phylum-2/train/images/56fde1a6-b7e3-4c19-8af6-0306aca24144_png.rf.346b70c8e24d3023b0ea562dfd017013.jpg
"Synallactes inhabit rocky substrates, displaying a dark, textured body against the uneven, silt-covered seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/57e7e0a0-4e48-41cc-b444-25c7b5e620c8_png.rf.d388a7e04e9024ab1c02d4db3128ea92.jpg
"Synallactes inhabit rocky substrates, displaying a dark, textured body against the uneven, silt-covered seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/57e7e0a0-4e48-41cc-b444-25c7b5e620c8_png.rf.36118ac3a3595b792ff0298ec4f77f2f.jpg
"Synallactes inhabit rocky substrates, displaying a dark, textured body against the uneven, silt-covered seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/57e7e0a0-4e48-41cc-b444-25c7b5e620c8_png.rf.e09d2370cc75ef24679d604e83da580e.jpg
"A Coryphaenoides rests on a rocky seafloor, surrounded by fine silt and scattered debris, with faint light filtering through the water.",src/data/Fathomnet-by-Phylum-2/train/images/58bef40c-7c9f-4174-abe1-8f6522b2e905_png.rf.6891e7436b65e0c2a333d9cfd35fee0f.jpg
"A Coryphaenoides rests on a rocky seafloor, surrounded by fine silt and scattered debris, with faint light filtering through the water.",src/data/Fathomnet-by-Phylum-2/train/images/58bef40c-7c9f-4174-abe1-8f6522b2e905_png.rf.00f162353fbd258fe18500d7b03d9018.jpg
"A Coryphaenoides rests on a rocky seafloor, surrounded by fine silt and scattered debris, with faint light filtering through the water.",src/data/Fathomnet-by-Phylum-2/train/images/58bef40c-7c9f-4174-abe1-8f6522b2e905_png.rf.780e023d225b9ad2a858b4b643315efa.jpg
"A Coryphaenoides and a Laetmogone rest on a rocky seafloor, surrounded by dark, textured stones and patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/59d4935c-d690-4115-b0be-4861995c0857_png.rf.a7e58708a7b06d69395dc392cac9d438.jpg
"A Coryphaenoides and a Laetmogone rest on a rocky seafloor, surrounded by dark, textured stones and patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/59d4935c-d690-4115-b0be-4861995c0857_png.rf.7344ee5f169c09a68e269fb0974f0fbb.jpg
"A Coryphaenoides and a Laetmogone rest on a rocky seafloor, surrounded by dark, textured stones and patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/59d4935c-d690-4115-b0be-4861995c0857_png.rf.57ead36b667d878495a0a63354c1b498.jpg
"On a rocky seafloor, a Synallactes is observed, blending with the textured surface of the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/5de95318-7f63-4bab-a4cf-0b7139ee7aed_png.rf.f65ae0793f8f644dab45d19de9614a14.jpg
"On a rocky seafloor, a Synallactes is observed, blending with the textured surface of the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/5de95318-7f63-4bab-a4cf-0b7139ee7aed_png.rf.825fb05a4a96f68a0f4248c568ad4bf4.jpg
"On a rocky seafloor, a Synallactes is observed, blending with the textured surface of the substrate.",src/data/Fathomnet-by-Phylum-2/train/images/5de95318-7f63-4bab-a4cf-0b7139ee7aed_png.rf.d555c80ecadb597bfc413bbedb0843e1.jpg
"A dark, elongated Antimora microlepis rests on a rocky seafloor, surrounded by textured sediment and patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/5ec842d6-e581-4960-8eeb-78c9db3a598e_png.rf.125133f44e13c483aa84fd7de37187c9.jpg
"A dark, elongated Antimora microlepis rests on a rocky seafloor, surrounded by textured sediment and patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/5ec842d6-e581-4960-8eeb-78c9db3a598e_png.rf.8481a432045ea55720b12c7d4f06af05.jpg
"A dark, elongated Antimora microlepis rests on a rocky seafloor, surrounded by textured sediment and patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/5ec842d6-e581-4960-8eeb-78c9db3a598e_png.rf.969a09f91c1d3bf7884a6ff58fd7484d.jpg
"On a rugged basalt rock, two Ophiuroidea exhibit a mix of dark and light hues, blending with the surrounding sediment.",src/data/Fathomnet-by-Phylum-2/train/images/60a45d37-0fc1-4896-b5cd-60873c258f88_png.rf.0e724664738666585338526eb535204d.jpg
"On a rugged basalt rock, two Ophiuroidea exhibit a mix of dark and light hues, blending with the surrounding sediment.",src/data/Fathomnet-by-Phylum-2/train/images/60a45d37-0fc1-4896-b5cd-60873c258f88_png.rf.efca8c4157dc01b2326cdc28b87a0b59.jpg
"On a rugged basalt rock, two Ophiuroidea exhibit a mix of dark and light hues, blending with the surrounding sediment.",src/data/Fathomnet-by-Phylum-2/train/images/60a45d37-0fc1-4896-b5cd-60873c258f88_png.rf.d525ea9701f006b30c844eb3a3f4f322.jpg
"On a rugged basalt rock, a pink Crossaster borealis displays its five arms, showcasing a textured surface against the dark background.",src/data/Fathomnet-by-Phylum-2/train/images/61e9a36f-372f-4784-b951-583ac44299c8_png.rf.de7077c3149eeb2c16f3a75a3417f15e.jpg
"On a rugged basalt rock, a pink Crossaster borealis displays its five arms, showcasing a textured surface against the dark background.",src/data/Fathomnet-by-Phylum-2/train/images/61e9a36f-372f-4784-b951-583ac44299c8_png.rf.eaee8a9c90285cdf65dc7e9502ace1d3.jpg
"On a rugged basalt rock, a pink Crossaster borealis displays its five arms, showcasing a textured surface against the dark background.",src/data/Fathomnet-by-Phylum-2/train/images/61e9a36f-372f-4784-b951-583ac44299c8_png.rf.14a711a5ef6facef7ae1b50cb4810470.jpg
"A dark, elongated Antimora microlepis rests among large, textured rocks on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/6288cbef-b5b1-4e2e-9615-e86d9b9de704_png.rf.f0550c094c970a37805c08d7c449768c.jpg
"A dark, elongated Antimora microlepis rests among large, textured rocks on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/6288cbef-b5b1-4e2e-9615-e86d9b9de704_png.rf.fe84413058a74f1b5c8a2eda481a3f75.jpg
"A dark, elongated Antimora microlepis rests among large, textured rocks on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/6288cbef-b5b1-4e2e-9615-e86d9b9de704_png.rf.0adea7acb0374a70183f6cbd23b640b4.jpg
"A dark, gelatinous Solmissus floats in the deep sea, surrounded by a backdrop of silt and the abyssal blue.",src/data/Fathomnet-by-Phylum-2/train/images/6312278a-c982-45c4-a4a0-e02de7fd5b27_png.rf.4e8c146ed4b93950dcc17e748a0aa881.jpg
"A dark, gelatinous Solmissus floats in the deep sea, surrounded by a backdrop of silt and the abyssal blue.",src/data/Fathomnet-by-Phylum-2/train/images/6312278a-c982-45c4-a4a0-e02de7fd5b27_png.rf.cd5e84c9362c02ed37c897cefddf48df.jpg
"A dark, gelatinous Solmissus floats in the deep sea, surrounded by a backdrop of silt and the abyssal blue.",src/data/Fathomnet-by-Phylum-2/train/images/6312278a-c982-45c4-a4a0-e02de7fd5b27_png.rf.33a475863107dbbe03de4621d1c7afbc.jpg
"Translucent, elongated Tunicata glides over a rocky seafloor, accompanied by a slender, pale Pannychia amidst patches of dark silt.",src/data/Fathomnet-by-Phylum-2/train/images/63a1de4f-0fa5-438d-b9c8-2ed5bfc7a67c_png.rf.d51cd79e11e9cfb103dcc5f790ccb211.jpg
"Translucent, elongated Tunicata glides over a rocky seafloor, accompanied by a slender, pale Pannychia amidst patches of dark silt.",src/data/Fathomnet-by-Phylum-2/train/images/63a1de4f-0fa5-438d-b9c8-2ed5bfc7a67c_png.rf.fdb2d2bb8a65535a881cc381a1c95c6d.jpg
"Translucent, elongated Tunicata glides over a rocky seafloor, accompanied by a slender, pale Pannychia amidst patches of dark silt.",src/data/Fathomnet-by-Phylum-2/train/images/63a1de4f-0fa5-438d-b9c8-2ed5bfc7a67c_png.rf.3d9171d58f935f86d8972c4cde39386d.jpg
"A brittle star rests on a rocky substrate, displaying a pale color against the dark, textured surface of the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/63b47a62-6573-4bfc-96b1-e74be04ec19d_png.rf.61ed19ed7cc49f59b67a470ed018ef06.jpg
"A brittle star rests on a rocky substrate, displaying a pale color against the dark, textured surface of the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/63b47a62-6573-4bfc-96b1-e74be04ec19d_png.rf.3c19d69a1cc47d94c47a930344a72cd8.jpg
"A brittle star rests on a rocky substrate, displaying a pale color against the dark, textured surface of the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/63b47a62-6573-4bfc-96b1-e74be04ec19d_png.rf.699e7fab05952baaf5bfd92045dc0717.jpg
"Translucent Peniagone drifts above a textured dark rock substrate, surrounded by sediment and particulate matter rising from the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/63d4b8de-1fa2-47bf-b13e-80ffc114cb7c_png.rf.46e78bef874cca09e935aaa699877292.jpg
"Translucent Peniagone drifts above a textured dark rock substrate, surrounded by sediment and particulate matter rising from the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/63d4b8de-1fa2-47bf-b13e-80ffc114cb7c_png.rf.ad46f952a2d0a6e110be6a363b92c55c.jpg
"Translucent Peniagone drifts above a textured dark rock substrate, surrounded by sediment and particulate matter rising from the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/63d4b8de-1fa2-47bf-b13e-80ffc114cb7c_png.rf.d3b54e06a76000f9a6184227743b9d2c.jpg
"Translucent Asellota crawls along a rocky substrate, surrounded by murky water and fine silt, showcasing its delicate appendages.",src/data/Fathomnet-by-Phylum-2/train/images/63e493c9-2759-4ad8-a296-53ac09e4c332_png.rf.275caa603e57153b9bfbb1e61c3dcc4d.jpg
"Translucent Asellota crawls along a rocky substrate, surrounded by murky water and fine silt, showcasing its delicate appendages.",src/data/Fathomnet-by-Phylum-2/train/images/63e493c9-2759-4ad8-a296-53ac09e4c332_png.rf.1ee9005145650c4b39846b11648a263f.jpg
"Translucent Asellota crawls along a rocky substrate, surrounded by murky water and fine silt, showcasing its delicate appendages.",src/data/Fathomnet-by-Phylum-2/train/images/63e493c9-2759-4ad8-a296-53ac09e4c332_png.rf.8fb16d2b144dcde52acaaa91a74c7503.jpg
"Textured, dark rocks form the seafloor, with a single Brisingida starfish partially visible among the crevices and shadows.",src/data/Fathomnet-by-Phylum-2/train/images/6469e4c5-e5a2-4dab-89d9-d99ebee220f7_png.rf.18c9daff90f147bd26ddc69975448e95.jpg
"Textured, dark rocks form the seafloor, with a single Brisingida starfish partially visible among the crevices and shadows.",src/data/Fathomnet-by-Phylum-2/train/images/6469e4c5-e5a2-4dab-89d9-d99ebee220f7_png.rf.cc4cbf9eaa7cbae591ed10cd7bac7d5b.jpg
"Textured, dark rocks form the seafloor, with a single Brisingida starfish partially visible among the crevices and shadows.",src/data/Fathomnet-by-Phylum-2/train/images/6469e4c5-e5a2-4dab-89d9-d99ebee220f7_png.rf.7711e52725ef1f6628391e08c5dd5a2d.jpg
"Translucent, elongated Synallactes inhabit a rocky seafloor, contrasting against the dark, textured substrate of basalt and silt.",src/data/Fathomnet-by-Phylum-2/train/images/64e39520-ab90-4f34-8a75-129f63c114a9_png.rf.818962ad02debe5874097f8ff82358b3.jpg
"Translucent, elongated Synallactes inhabit a rocky seafloor, contrasting against the dark, textured substrate of basalt and silt.",src/data/Fathomnet-by-Phylum-2/train/images/64e39520-ab90-4f34-8a75-129f63c114a9_png.rf.23f161a23e3248c4dd8355999d91dc35.jpg
"Translucent, elongated Synallactes inhabit a rocky seafloor, contrasting against the dark, textured substrate of basalt and silt.",src/data/Fathomnet-by-Phylum-2/train/images/64e39520-ab90-4f34-8a75-129f63c114a9_png.rf.9db9ef644206b8d4fbd89ff01a3f9660.jpg
"On a rugged basalt rock, a solitary tunicate displays a pale, soft body against the dark, textured surface, surrounded by fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/656f1397-2962-48f3-b2f0-6d2c9930d788_png.rf.d337f68e57ee673198db541b80b4a0f6.jpg
"On a rugged basalt rock, a solitary tunicate displays a pale, soft body against the dark, textured surface, surrounded by fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/656f1397-2962-48f3-b2f0-6d2c9930d788_png.rf.b2143a384276fe9bfae0a95009359b07.jpg
